,ic_name,direction,encoding,cond_inv,proved
1574,bvult_bvshl0,rtl,qf,NA,yes
1575,bvult_bvshl1,ltr,full,inv_a,no
1576,bvult_bvshl1,ltr,full,inv_g,no
1577,bvult_bvshl1,ltr,full,inv_r,no
1578,bvult_bvshl1,ltr,full,no_inv,no
1579,bvult_bvshl1,ltr,partial,inv_a,no
1580,bvult_bvshl1,ltr,partial,inv_g,no
1581,bvult_bvshl1,ltr,partial,inv_r,no
1582,bvult_bvshl1,ltr,partial,no_inv,no
1583,bvult_bvshl1,ltr,qf,inv_a,no
1584,bvult_bvshl1,ltr,qf,inv_g,no
1585,bvult_bvshl1,ltr,qf,inv_r,no
1586,bvult_bvshl1,ltr,qf,no_inv,no
1587,bvult_bvshl1,rtl,full,NA,yes
1588,bvult_bvshl1,rtl,partial,NA,yes
1589,bvult_bvshl1,rtl,qf,NA,yes
1590,bvult_bvudiv0,ltr,full,inv_a,yes
1591,bvult_bvudiv0,ltr,full,inv_g,yes
1592,bvult_bvudiv0,ltr,full,inv_r,yes
1593,bvult_bvudiv0,ltr,full,no_inv,no
1594,bvult_bvudiv0,ltr,partial,inv_a,yes
1595,bvult_bvudiv0,ltr,partial,inv_g,yes
1596,bvult_bvudiv0,ltr,partial,inv_r,yes
1597,bvult_bvudiv0,ltr,partial,no_inv,yes
1598,bvult_bvudiv0,ltr,qf,inv_a,yes
1599,bvult_bvudiv0,ltr,qf,inv_g,yes
1600,bvult_bvudiv0,ltr,qf,inv_r,yes
1601,bvult_bvudiv0,ltr,qf,no_inv,no
1602,bvult_bvudiv0,rtl,full,NA,yes
1603,bvult_bvudiv0,rtl,partial,NA,yes
1604,bvult_bvudiv0,rtl,qf,NA,yes
1605,bvult_bvudiv1,ltr,full,inv_a,yes
1606,bvult_bvudiv1,ltr,full,inv_g,yes
1607,bvult_bvudiv1,ltr,full,inv_r,yes
1608,bvult_bvudiv1,ltr,full,no_inv,no
1609,bvult_bvudiv1,ltr,partial,inv_a,yes
1610,bvult_bvudiv1,ltr,partial,inv_g,yes
1611,bvult_bvudiv1,ltr,partial,inv_r,yes
1612,bvult_bvudiv1,ltr,partial,no_inv,no
1613,bvult_bvudiv1,ltr,qf,inv_a,yes
1614,bvult_bvudiv1,ltr,qf,inv_g,yes
1615,bvult_bvudiv1,ltr,qf,inv_r,yes
1616,bvult_bvudiv1,ltr,qf,no_inv,no
1617,bvult_bvudiv1,rtl,full,NA,no
1618,bvult_bvudiv1,rtl,partial,NA,no
1619,bvult_bvudiv1,rtl,qf,NA,no
1620,bvult_bvurem0,ltr,full,inv_a,yes
1621,bvult_bvurem0,ltr,full,inv_g,yes
1622,bvult_bvurem0,ltr,full,inv_r,yes
1623,bvult_bvurem0,ltr,full,no_inv,yes
1624,bvult_bvurem0,ltr,partial,inv_a,yes
1625,bvult_bvurem0,ltr,partial,inv_g,yes
1626,bvult_bvurem0,ltr,partial,inv_r,yes
1627,bvult_bvurem0,ltr,partial,no_inv,yes
1628,bvult_bvurem0,ltr,qf,inv_a,yes
1629,bvult_bvurem0,ltr,qf,inv_g,yes
1630,bvult_bvurem0,ltr,qf,inv_r,yes
1631,bvult_bvurem0,ltr,qf,no_inv,yes
1632,bvult_bvurem0,rtl,full,NA,yes
1633,bvult_bvurem0,rtl,partial,NA,yes
1634,bvult_bvurem0,rtl,qf,NA,yes
1635,bvult_bvurem1,ltr,full,inv_a,yes
1636,bvult_bvurem1,ltr,full,inv_g,yes
1637,bvult_bvurem1,ltr,full,inv_r,yes
1638,bvult_bvurem1,ltr,full,no_inv,yes
1639,bvult_bvurem1,ltr,partial,inv_a,yes
1640,bvult_bvurem1,ltr,partial,inv_g,yes
1641,bvult_bvurem1,ltr,partial,inv_r,yes
1642,bvult_bvurem1,ltr,partial,no_inv,yes
1643,bvult_bvurem1,ltr,qf,inv_a,yes
1644,bvult_bvurem1,ltr,qf,inv_g,yes
1645,bvult_bvurem1,ltr,qf,inv_r,yes
1646,bvult_bvurem1,ltr,qf,no_inv,yes
1647,bvult_bvurem1,rtl,full,NA,yes
1648,bvult_bvurem1,rtl,partial,NA,yes
1649,bvult_bvurem1,rtl,qf,NA,yes
1650,eq_bvadd,ltr,full,inv_a,yes
1651,eq_bvadd,ltr,full,inv_g,yes
1652,eq_bvadd,ltr,full,no_inv,no
1653,eq_bvadd,ltr,partial,inv_a,yes
1654,eq_bvadd,ltr,partial,inv_g,yes
1655,eq_bvadd,ltr,partial,no_inv,no
1656,eq_bvadd,ltr,qf,inv_a,yes
1657,eq_bvadd,ltr,qf,inv_g,yes
1658,eq_bvadd,ltr,qf,no_inv,no
1659,eq_bvadd,rtl,full,NA,yes
1660,eq_bvadd,rtl,partial,NA,yes
1661,eq_bvadd,rtl,qf,NA,yes
1662,eq_bvand,ltr,full,inv_a,yes
1663,eq_bvand,ltr,full,inv_g,yes
1664,eq_bvand,ltr,full,inv_r,yes
1665,eq_bvand,ltr,full,no_inv,yes
1666,eq_bvand,ltr,partial,inv_a,yes
1667,eq_bvand,ltr,partial,inv_g,yes
1668,eq_bvand,ltr,partial,inv_r,yes
1669,eq_bvand,ltr,partial,no_inv,yes
1670,eq_bvand,ltr,qf,inv_a,yes
1671,eq_bvand,ltr,qf,inv_g,yes
1672,eq_bvand,ltr,qf,inv_r,yes
1673,eq_bvand,ltr,qf,no_inv,yes
1674,eq_bvand,rtl,full,NA,no
1675,eq_bvand,rtl,partial,NA,no
1676,eq_bvand,rtl,qf,NA,no
1677,eq_bvashr0,ltr,full,no_inv,no
1678,eq_bvashr0,ltr,partial,no_inv,no
1679,eq_bvashr0,ltr,qf,no_inv,no
1680,eq_bvashr0,rtl,full,NA,no
1681,eq_bvashr0,rtl,partial,NA,no
1682,eq_bvashr0,rtl,qf,NA,no
1683,eq_bvashr1,ltr,full,no_inv,no
1684,eq_bvashr1,ltr,partial,no_inv,no
1685,eq_bvashr1,ltr,qf,no_inv,no
1686,eq_bvashr1,rtl,full,NA,no
1687,eq_bvashr1,rtl,partial,NA,no
1688,eq_bvashr1,rtl,qf,NA,no
1689,eq_bvlshr0,ltr,full,inv_g,yes
1690,eq_bvlshr0,ltr,full,no_inv,no
1691,eq_bvlshr0,ltr,partial,inv_g,yes
1692,eq_bvlshr0,ltr,partial,no_inv,no
1693,eq_bvlshr0,ltr,qf,inv_g,yes
1694,eq_bvlshr0,ltr,qf,no_inv,no
1695,eq_bvlshr0,rtl,full,NA,yes
1696,eq_bvlshr0,rtl,partial,NA,yes
1697,eq_bvlshr0,rtl,qf,NA,yes
1698,eq_bvlshr1,ltr,full,no_inv,no
1699,eq_bvlshr1,ltr,partial,no_inv,no
1700,eq_bvlshr1,ltr,qf,no_inv,no
1701,eq_bvlshr1,rtl,full,NA,no
1702,eq_bvlshr1,rtl,partial,NA,yes
1703,eq_bvlshr1,rtl,qf,NA,no
1704,eq_bvmul,ltr,full,no_inv,no
1705,eq_bvmul,ltr,partial,no_inv,no
1706,eq_bvmul,ltr,qf,no_inv,no
1707,eq_bvmul,rtl,full,NA,no
1708,eq_bvmul,rtl,partial,NA,no
1709,eq_bvmul,rtl,qf,NA,no
1710,eq_bvneg,ltr,full,inv_a,yes
1711,eq_bvneg,ltr,full,inv_g,yes
1712,eq_bvneg,ltr,full,inv_r,yes
1713,eq_bvneg,ltr,full,no_inv,no
1714,eq_bvneg,ltr,partial,inv_a,yes
1715,eq_bvneg,ltr,partial,inv_g,yes
1716,eq_bvneg,ltr,partial,inv_r,yes
1717,eq_bvneg,ltr,partial,no_inv,no
1718,eq_bvneg,ltr,qf,inv_a,yes
1719,eq_bvneg,ltr,qf,inv_g,yes
1720,eq_bvneg,ltr,qf,inv_r,yes
1721,eq_bvneg,ltr,qf,no_inv,no
1722,eq_bvneg,rtl,full,NA,yes
1723,eq_bvneg,rtl,partial,NA,yes
1724,eq_bvneg,rtl,qf,NA,yes
1725,eq_bvnot,ltr,full,inv_a,yes
1726,eq_bvnot,ltr,full,inv_g,yes
1727,eq_bvnot,ltr,full,inv_r,yes
1728,eq_bvnot,ltr,full,no_inv,no
1729,eq_bvnot,ltr,partial,inv_a,yes
1730,eq_bvnot,ltr,partial,inv_g,yes
1731,eq_bvnot,ltr,partial,inv_r,yes
1732,eq_bvnot,ltr,partial,no_inv,no
1733,eq_bvnot,ltr,qf,inv_a,yes
1734,eq_bvnot,ltr,qf,inv_g,yes
1735,eq_bvnot,ltr,qf,inv_r,yes
1736,eq_bvnot,ltr,qf,no_inv,no
1737,eq_bvnot,rtl,full,NA,yes
1738,eq_bvnot,rtl,partial,NA,yes
1739,eq_bvnot,rtl,qf,NA,yes
1740,eq_bvor,ltr,full,inv_a,yes
1741,eq_bvor,ltr,full,inv_g,yes
1742,eq_bvor,ltr,full,inv_r,yes
1743,eq_bvor,ltr,full,no_inv,yes
1744,eq_bvor,ltr,partial,inv_a,yes
1745,eq_bvor,ltr,partial,inv_g,yes
1746,eq_bvor,ltr,partial,inv_r,yes
1747,eq_bvor,ltr,partial,no_inv,yes
1748,eq_bvor,ltr,qf,inv_a,yes
1749,eq_bvor,ltr,qf,inv_g,yes
1750,eq_bvor,ltr,qf,inv_r,yes
1751,eq_bvor,ltr,qf,no_inv,yes
1752,eq_bvor,rtl,full,NA,no
1753,eq_bvor,rtl,partial,NA,no
1754,eq_bvor,rtl,qf,NA,no
1755,eq_bvshl0,ltr,full,inv_g,yes
1756,eq_bvshl0,ltr,full,no_inv,no
1757,eq_bvshl0,ltr,partial,inv_g,yes
1758,eq_bvshl0,ltr,partial,no_inv,no
1759,eq_bvshl0,ltr,qf,inv_g,yes
1760,eq_bvshl0,ltr,qf,no_inv,no
1761,eq_bvshl0,rtl,full,NA,no
1762,eq_bvshl0,rtl,partial,NA,no
1763,eq_bvshl0,rtl,qf,NA,no
1764,eq_bvshl1,ltr,full,no_inv,no
1765,eq_bvshl1,ltr,partial,no_inv,no
1766,eq_bvshl1,ltr,qf,no_inv,no
1767,eq_bvshl1,rtl,full,NA,no
1768,eq_bvshl1,rtl,partial,NA,yes
1769,eq_bvshl1,rtl,qf,NA,no
1770,eq_bvudiv0,ltr,full,inv_a,yes
1771,eq_bvudiv0,ltr,full,no_inv,no
1772,eq_bvudiv0,ltr,partial,inv_a,yes
1773,eq_bvudiv0,ltr,partial,no_inv,no
1774,eq_bvudiv0,ltr,qf,inv_a,yes
1775,eq_bvudiv0,ltr,qf,no_inv,no
1776,eq_bvudiv0,rtl,full,NA,yes
1777,eq_bvudiv0,rtl,partial,NA,yes
1778,eq_bvudiv0,rtl,qf,NA,yes
1779,eq_bvudiv1,ltr,full,no_inv,no
1780,eq_bvudiv1,ltr,partial,no_inv,no
1781,eq_bvudiv1,ltr,qf,no_inv,no
1782,eq_bvudiv1,rtl,full,NA,no
1783,eq_bvudiv1,rtl,partial,NA,no
1784,eq_bvudiv1,rtl,qf,NA,yes
1785,eq_bvurem0,ltr,full,inv_a,yes
1786,eq_bvurem0,ltr,full,inv_g,yes
1787,eq_bvurem0,ltr,full,inv_r,yes
1788,eq_bvurem0,ltr,full,no_inv,no
1789,eq_bvurem0,ltr,partial,inv_a,yes
1790,eq_bvurem0,ltr,partial,inv_g,yes
1791,eq_bvurem0,ltr,partial,inv_r,yes
1792,eq_bvurem0,ltr,partial,no_inv,no
1793,eq_bvurem0,ltr,qf,inv_a,yes
1794,eq_bvurem0,ltr,qf,inv_g,yes
1795,eq_bvurem0,ltr,qf,inv_r,yes
1796,eq_bvurem0,ltr,qf,no_inv,yes
1797,eq_bvurem0,rtl,full,NA,yes
1798,eq_bvurem0,rtl,partial,NA,yes
1799,eq_bvurem0,rtl,qf,NA,yes
1800,eq_bvurem1,ltr,full,inv_a,no
1801,eq_bvurem1,ltr,full,inv_g,no
1802,eq_bvurem1,ltr,full,no_inv,no
1803,eq_bvurem1,ltr,partial,inv_a,no
1804,eq_bvurem1,ltr,partial,inv_g,no
1805,eq_bvurem1,ltr,partial,no_inv,no
1806,eq_bvurem1,ltr,qf,inv_a,no
1807,eq_bvurem1,ltr,qf,inv_g,no
1808,eq_bvurem1,ltr,qf,no_inv,no
1809,eq_bvurem1,rtl,full,NA,no
1810,eq_bvurem1,rtl,partial,NA,no
1811,eq_bvurem1,rtl,qf,NA,no
1812,ne_bvadd,ltr,full,inv_a,no
1813,ne_bvadd,ltr,full,inv_g,no
1814,ne_bvadd,ltr,full,inv_r,no
1815,ne_bvadd,ltr,full,no_inv,no
1816,ne_bvadd,ltr,partial,inv_a,yes
1817,ne_bvadd,ltr,partial,inv_g,yes
1818,ne_bvadd,ltr,partial,inv_r,no
1819,ne_bvadd,ltr,partial,no_inv,no
1820,ne_bvadd,ltr,qf,inv_a,no
1821,ne_bvadd,ltr,qf,inv_g,no
1822,ne_bvadd,ltr,qf,inv_r,no
1823,ne_bvadd,ltr,qf,no_inv,no
1824,ne_bvadd,rtl,full,NA,yes
1825,ne_bvadd,rtl,partial,NA,yes
1826,ne_bvadd,rtl,qf,NA,yes
1827,ne_bvand,ltr,full,inv_a,no
1828,ne_bvand,ltr,full,inv_g,no
1829,ne_bvand,ltr,full,inv_r,no
1830,ne_bvand,ltr,full,no_inv,no
1831,ne_bvand,ltr,partial,inv_a,no
1832,ne_bvand,ltr,partial,inv_g,no
1833,ne_bvand,ltr,partial,inv_r,no
1834,ne_bvand,ltr,partial,no_inv,no
1835,ne_bvand,ltr,qf,inv_a,no
1836,ne_bvand,ltr,qf,inv_g,no
1837,ne_bvand,ltr,qf,inv_r,no
1838,ne_bvand,ltr,qf,no_inv,no
1839,ne_bvand,rtl,full,NA,yes
1840,ne_bvand,rtl,partial,NA,yes
1841,ne_bvand,rtl,qf,NA,yes
1842,ne_bvashr0,ltr,full,inv_a,no
1843,ne_bvashr0,ltr,full,inv_g,no
1844,ne_bvashr0,ltr,full,inv_r,no
1845,ne_bvashr0,ltr,full,no_inv,no
1846,ne_bvashr0,ltr,partial,inv_a,yes
1847,ne_bvashr0,ltr,partial,inv_g,yes
1848,ne_bvashr0,ltr,partial,inv_r,yes
1849,ne_bvashr0,ltr,partial,no_inv,no
1850,ne_bvashr0,ltr,qf,inv_a,yes
1851,ne_bvashr0,ltr,qf,inv_g,yes
1852,ne_bvashr0,ltr,qf,inv_r,yes
1853,ne_bvashr0,ltr,qf,no_inv,no
1854,ne_bvashr0,rtl,full,NA,yes
1855,ne_bvashr0,rtl,partial,NA,yes
1856,ne_bvashr0,rtl,qf,NA,yes
1857,ne_bvashr1,ltr,full,inv_g,no
1858,ne_bvashr1,ltr,full,inv_r,no
1859,ne_bvashr1,ltr,full,no_inv,no
1860,ne_bvashr1,ltr,partial,inv_g,no
1861,ne_bvashr1,ltr,partial,inv_r,no
1862,ne_bvashr1,ltr,partial,no_inv,no
1863,ne_bvashr1,ltr,qf,inv_g,no
1864,ne_bvashr1,ltr,qf,inv_r,no
1865,ne_bvashr1,ltr,qf,no_inv,no
1866,ne_bvashr1,rtl,full,NA,yes
1867,ne_bvashr1,rtl,partial,NA,yes
1868,ne_bvashr1,rtl,qf,NA,yes
1869,ne_bvlshr0,ltr,full,inv_a,no
1870,ne_bvlshr0,ltr,full,inv_g,no
1871,ne_bvlshr0,ltr,full,inv_r,no
1872,ne_bvlshr0,ltr,full,no_inv,no
1873,ne_bvlshr0,ltr,partial,inv_a,yes
1874,ne_bvlshr0,ltr,partial,inv_g,no
1875,ne_bvlshr0,ltr,partial,inv_r,yes
1876,ne_bvlshr0,ltr,partial,no_inv,no
1877,ne_bvlshr0,ltr,qf,inv_a,no
1878,ne_bvlshr0,ltr,qf,inv_g,no
1879,ne_bvlshr0,ltr,qf,inv_r,no
1880,ne_bvlshr0,ltr,qf,no_inv,no
1881,ne_bvlshr0,rtl,full,NA,no
1882,ne_bvlshr0,rtl,partial,NA,yes
1883,ne_bvlshr0,rtl,qf,NA,no
1884,ne_bvlshr1,ltr,full,inv_a,no
1885,ne_bvlshr1,ltr,full,inv_g,no
1886,ne_bvlshr1,ltr,full,inv_r,no
1887,ne_bvlshr1,ltr,full,no_inv,no
1888,ne_bvlshr1,ltr,partial,inv_a,no
1889,ne_bvlshr1,ltr,partial,inv_g,no
1890,ne_bvlshr1,ltr,partial,inv_r,no
1891,ne_bvlshr1,ltr,partial,no_inv,no
1892,ne_bvlshr1,ltr,qf,inv_a,no
1893,ne_bvlshr1,ltr,qf,inv_g,no
1894,ne_bvlshr1,ltr,qf,inv_r,no
1895,ne_bvlshr1,ltr,qf,no_inv,no
1896,ne_bvlshr1,rtl,full,NA,yes
1897,ne_bvlshr1,rtl,partial,NA,yes
1898,ne_bvlshr1,rtl,qf,NA,yes
1899,ne_bvmul,ltr,full,inv_g,no
1900,ne_bvmul,ltr,full,no_inv,no
1901,ne_bvmul,ltr,partial,inv_g,no
1902,ne_bvmul,ltr,partial,no_inv,no
1903,ne_bvmul,ltr,qf,inv_g,no
1904,ne_bvmul,ltr,qf,no_inv,no
1905,ne_bvmul,rtl,full,NA,yes
1906,ne_bvmul,rtl,partial,NA,yes
1907,ne_bvmul,rtl,qf,NA,yes
1908,ne_bvneg,ltr,full,inv_a,yes
1909,ne_bvneg,ltr,full,inv_g,yes
1910,ne_bvneg,ltr,full,inv_r,yes
1911,ne_bvneg,ltr,full,no_inv,no
1912,ne_bvneg,ltr,partial,inv_a,yes
1913,ne_bvneg,ltr,partial,inv_g,yes
1914,ne_bvneg,ltr,partial,inv_r,yes
1915,ne_bvneg,ltr,partial,no_inv,no
1916,ne_bvneg,ltr,qf,inv_a,yes
1917,ne_bvneg,ltr,qf,inv_g,yes
1918,ne_bvneg,ltr,qf,inv_r,yes
1919,ne_bvneg,ltr,qf,no_inv,no
1920,ne_bvneg,rtl,full,NA,yes
1921,ne_bvneg,rtl,partial,NA,yes
1922,ne_bvneg,rtl,qf,NA,yes
1923,ne_bvnot,ltr,full,inv_a,yes
1924,ne_bvnot,ltr,full,inv_g,yes
1925,ne_bvnot,ltr,full,inv_r,yes
1926,ne_bvnot,ltr,full,no_inv,yes
1927,ne_bvnot,ltr,partial,inv_a,yes
1928,ne_bvnot,ltr,partial,inv_g,yes
1929,ne_bvnot,ltr,partial,inv_r,yes
1930,ne_bvnot,ltr,partial,no_inv,yes
1931,ne_bvnot,ltr,qf,inv_a,yes
1932,ne_bvnot,ltr,qf,inv_g,yes
1933,ne_bvnot,ltr,qf,inv_r,yes
1934,ne_bvnot,ltr,qf,no_inv,yes
1935,ne_bvnot,rtl,full,NA,yes
1936,ne_bvnot,rtl,partial,NA,yes
1937,ne_bvnot,rtl,qf,NA,yes
1938,ne_bvor,ltr,full,inv_a,no
1939,ne_bvor,ltr,full,inv_g,no
1940,ne_bvor,ltr,full,inv_r,no
1941,ne_bvor,ltr,full,no_inv,no
1942,ne_bvor,ltr,partial,inv_a,no
1943,ne_bvor,ltr,partial,inv_g,no
1944,ne_bvor,ltr,partial,inv_r,no
1945,ne_bvor,ltr,partial,no_inv,no
1946,ne_bvor,ltr,qf,inv_a,no
1947,ne_bvor,ltr,qf,inv_g,no
1948,ne_bvor,ltr,qf,inv_r,no
1949,ne_bvor,ltr,qf,no_inv,no
1950,ne_bvor,rtl,full,NA,yes
1951,ne_bvor,rtl,partial,NA,yes
1952,ne_bvor,rtl,qf,NA,yes
1953,ne_bvshl0,ltr,full,inv_g,no
1954,ne_bvshl0,ltr,full,no_inv,no
1955,ne_bvshl0,ltr,partial,inv_g,no
1956,ne_bvshl0,ltr,partial,no_inv,no
1957,ne_bvshl0,ltr,qf,inv_g,no
1958,ne_bvshl0,ltr,qf,no_inv,no
1959,ne_bvshl0,rtl,full,NA,no
1960,ne_bvshl0,rtl,partial,NA,yes
1961,ne_bvshl0,rtl,qf,NA,no
1962,ne_bvshl1,ltr,full,inv_a,no
1963,ne_bvshl1,ltr,full,inv_g,no
1964,ne_bvshl1,ltr,full,inv_r,no
1965,ne_bvshl1,ltr,full,no_inv,no
1966,ne_bvshl1,ltr,partial,inv_a,no
1967,ne_bvshl1,ltr,partial,inv_g,no
1968,ne_bvshl1,ltr,partial,inv_r,no
1969,ne_bvshl1,ltr,partial,no_inv,no
1970,ne_bvshl1,ltr,qf,inv_a,no
1971,ne_bvshl1,ltr,qf,inv_g,no
1972,ne_bvshl1,ltr,qf,inv_r,no
1973,ne_bvshl1,ltr,qf,no_inv,no
1974,ne_bvshl1,rtl,full,NA,yes
1975,ne_bvshl1,rtl,partial,NA,yes
1976,ne_bvshl1,rtl,qf,NA,yes
1977,ne_bvudiv0,ltr,full,inv_a,yes
1978,ne_bvudiv0,ltr,full,inv_g,yes
1979,ne_bvudiv0,ltr,full,inv_r,yes
1980,ne_bvudiv0,ltr,full,no_inv,no
1981,ne_bvudiv0,ltr,partial,inv_a,yes
1982,ne_bvudiv0,ltr,partial,inv_g,yes
1983,ne_bvudiv0,ltr,partial,inv_r,yes
1984,ne_bvudiv0,ltr,partial,no_inv,yes
1985,ne_bvudiv0,ltr,qf,inv_a,yes
1986,ne_bvudiv0,ltr,qf,inv_g,yes
1987,ne_bvudiv0,ltr,qf,inv_r,yes
1988,ne_bvudiv0,ltr,qf,no_inv,no
1989,ne_bvudiv0,rtl,full,NA,yes
1990,ne_bvudiv0,rtl,partial,NA,yes
1991,ne_bvudiv0,rtl,qf,NA,yes
1992,ne_bvudiv1,ltr,full,inv_g,no
1993,ne_bvudiv1,ltr,full,inv_r,no
1994,ne_bvudiv1,ltr,full,no_inv,no
1995,ne_bvudiv1,ltr,partial,inv_g,no
1996,ne_bvudiv1,ltr,partial,inv_r,no
1997,ne_bvudiv1,ltr,partial,no_inv,yes
1998,ne_bvudiv1,ltr,qf,inv_g,no
1999,ne_bvudiv1,ltr,qf,inv_r,no
2000,ne_bvudiv1,ltr,qf,no_inv,no
2001,ne_bvudiv1,rtl,full,NA,yes
2002,ne_bvudiv1,rtl,partial,NA,yes
2003,ne_bvudiv1,rtl,qf,NA,yes
2004,ne_bvurem0,ltr,full,inv_a,yes
2005,ne_bvurem0,ltr,full,inv_g,yes
2006,ne_bvurem0,ltr,full,inv_r,yes
2007,ne_bvurem0,ltr,full,no_inv,no
2008,ne_bvurem0,ltr,partial,inv_a,yes
2009,ne_bvurem0,ltr,partial,inv_g,yes
2010,ne_bvurem0,ltr,partial,inv_r,yes
2011,ne_bvurem0,ltr,partial,no_inv,no
2012,ne_bvurem0,ltr,qf,inv_a,yes
2013,ne_bvurem0,ltr,qf,inv_g,yes
2014,ne_bvurem0,ltr,qf,inv_r,yes
2015,ne_bvurem0,ltr,qf,no_inv,no
2016,ne_bvurem0,rtl,full,NA,yes
2017,ne_bvurem0,rtl,partial,NA,yes
2018,ne_bvurem0,rtl,qf,NA,yes
2019,ne_bvurem1,ltr,full,inv_a,yes
2020,ne_bvurem1,ltr,full,inv_g,yes
2021,ne_bvurem1,ltr,full,inv_r,yes
2022,ne_bvurem1,ltr,full,no_inv,yes
2023,ne_bvurem1,ltr,partial,inv_a,yes
2024,ne_bvurem1,ltr,partial,inv_g,yes
2025,ne_bvurem1,ltr,partial,inv_r,yes
2026,ne_bvurem1,ltr,partial,no_inv,yes
2027,ne_bvurem1,ltr,qf,inv_a,yes
2028,ne_bvurem1,ltr,qf,inv_g,yes
2029,ne_bvurem1,ltr,qf,inv_r,yes
2030,ne_bvurem1,ltr,qf,no_inv,yes
2031,ne_bvurem1,rtl,full,NA,yes
2032,ne_bvurem1,rtl,partial,NA,yes
2033,ne_bvurem1,rtl,qf,NA,yes
